PUNKT;SSID;BSS;RSSI;KANAL
0.20_N;HFU Open;6A:D7:9A:38:9B:6D;-82;48
0.20_N;HFU Open;6A:D7:9A:38:9B:6D;-88;48
0.20_N;HFU Open;86:8A:20:0F:1C:63;-70;1
0.20_N;HFU Open;86:8A:20:0F:1C:63;-71;1
0.20_N;HFU Open;C2:FB:E4:C7:5E:D1;-56;6
0.20_N;HFU Open;C2:FB:E4:C7:5E:D1;-60;6
0.20_O;HFU Open;C2:FB:E4:80:84:22;-92;1
0.20_O;HFU Open;C2:FB:E4:80:84:22;-92;1
0.20_O;HFU Open;C2:FB:E4:C7:5F:07;-83;11
0.20_O;HFU Open;C2:FB:E4:C7:5F:07;-84;11
0.20_O;HFU Guest;B4:FB:E4:C8:5E:D1;-63;36
0.20_O;HFU Guest;B4:FB:E4:C8:5E:D1;-60;36
0.20_O;HFU Open;C2:FB:E4:C5:CE:42;-79;56
0.20_O;HFU Open;C2:FB:E4:C5:CE:42;-70;56
0.20_O;eduroam;82:8A:20:0F:1C:62;-72;36
0.20_O;eduroam;82:8A:20:0F:1C:62;-72;36
0.20_O;eduroam;BE:FB:E4:C7:5E:D1;-58;6
0.20_O;eduroam;BE:FB:E4:C7:5E:D1;-61;6
0.20_O;HFU Guest;B4:FB:E4:80:96:DA;-92;1
0.20_O;HFU Guest;B4:FB:E4:80:96:DA;-92;1
0.20_O;HFU Guest;B4:FB:E4:C8:5F:07;-77;36
0.20_O;HFU Guest;B4:FB:E4:C8:5F:07;-84;36
0.20_O;eduroam;82:8A:20:0F:1C:63;-72;1
0.20_O;eduroam;82:8A:20:0F:1C:63;-73;1
0.20_O;eduroam;BE:FB:E4:80:84:22;-91;1
0.20_O;eduroam;BE:FB:E4:80:84:22;-89;1
0.20_O;eduroam;BE:FB:E4:C7:5F:07;-83;11
0.20_O;eduroam;BE:FB:E4:C7:5F:07;-85;11
0.20_O;eduroam;BE:FB:E4:C5:CE:42;-79;56
0.20_O;eduroam;BE:FB:E4:C5:CE:42;-69;56
0.20_O;HFU Guest;78:8A:20:0A:F9:7F;-77;6
0.20_O;HFU Guest;78:8A:20:0A:F9:7F;-77;6
0.20_O;HFU Guest;B4:FB:E4:C4:CE:42;-64;8
0.20_O;HFU Guest;B4:FB:E4:C4:CE:42;-66;8
0.20_O;HFU Guest;78:8A:20:0F:32:C3;-88;11
0.20_O;HFU Guest;78:8A:20:0F:32:C3;-91;11
0.20_O;HFU Guest;74:83:C2:70:21:C4;-93;1
0.20_O;HFU Guest;78:8A:20:0F:32:CB;-92;6
0.20_O;HFU Guest;78:8A:20:0F:32:CB;-92;6
0.20_O;HFU Open;C2:FB:E4:C8:5E:D1;-63;36
0.20_O;HFU Open;C2:FB:E4:C8:5E:D1;-59;36
0.20_O;RIS-Labor;86:83:C2:70:21:C4;-92;1
0.20_O;RIS-Labor;86:83:C2:70:21:C4;-92;1
0.20_O;HFU Open;C2:FB:E4:80:96:DA;-94;1
0.20_O;HFU Open;C2:FB:E4:80:96:DA;-94;1
0.20_O;HFU Guest;78:8A:20:0F:1C:62;-71;36
0.20_O;HFU Guest;78:8A:20:0F:1C:62;-71;36
0.20_O;HFU Open;C2:FB:E4:C8:5F:07;-84;36
0.20_O;eduroam;BE:FB:E4:C8:5E:D1;-60;36
0.20_O;eduroam;BE:FB:E4:C8:5E:D1;-65;36
0.20_O;HFU Guest;78:8A:20:0F:1C:63;-72;1
0.20_O;HFU Guest;78:8A:20:0F:1C:63;-73;1
0.20_O;HFU Guest;68:D7:9A:68:9B:6C;-74;6
0.20_O;HFU Guest;68:D7:9A:68:9B:6C;-72;6
0.20_O;eduroam;6A:D7:9A:28:9B:6C;-71;6
0.20_O;eduroam;6A:D7:9A:28:9B:6C;-72;6
0.20_O;HFU Guest;B4:FB:E4:C7:5E:D1;-58;6
0.20_O;HFU Guest;B4:FB:E4:C7:5E:D1;-61;6
0.20_O;HFU Open;86:8A:20:0A:F9:7F;-77;6
0.20_O;HFU Open;86:8A:20:0A:F9:7F;-77;6
0.20_O;HFU Open;C2:FB:E4:C4:CE:42;-64;8
0.20_O;HFU Open;C2:FB:E4:C4:CE:42;-66;8
0.20_O;eduroam;BE:FB:E4:80:96:DA;-88;1
0.20_O;eduroam;BE:FB:E4:80:96:DA;-88;1
0.20_O;eduroam;BE:FB:E4:C8:5F:07;-86;36
0.20_O;eduroam;BE:FB:E4:C8:5F:07;-85;36
0.20_O;HFU Open;86:8A:20:0F:32:C3;-88;11
0.20_O;HFU Open;86:8A:20:0F:32:C3;-91;11
0.20_O;eduroam;6A:D7:9A:28:9B:6D;-79;48
0.20_O;eduroam;6A:D7:9A:28:9B:6D;-79;48
0.20_O;HFU Guest;68:D7:9A:68:9B:6D;-79;48
0.20_O;HFU Guest;B4:FB:E4:C7:5F:07;-83;11
0.20_O;HFU Guest;B4:FB:E4:C7:5F:07;-85;11
0.20_O;HFU Guest;B4:FB:E4:80:84:22;-89;1
0.20_O;HFU Guest;B4:FB:E4:80:84:22;-89;1
0.20_O;HFU Open;86:8A:20:0F:32:CB;-88;6
0.20_O;HFU Open;86:8A:20:0F:32:CB;-88;6
0.20_O;HFU Open;82:83:C2:70:21:C4;-91;1
0.20_O;HFU Open;82:83:C2:70:21:C4;-91;1
0.20_O;HFU Guest;B4:FB:E4:C5:CE:42;-78;56
0.20_O;HFU Guest;B4:FB:E4:C5:CE:42;-69;56
0.20_O;SHLAB01;50:C7:BF:31:D3:97;-80;4
0.20_O;SHLAB01;50:C7:BF:31:D3:97;-80;4
0.20_O;eduroam;BE:FB:E4:C4:CE:42;-64;8
0.20_O;eduroam;BE:FB:E4:C4:CE:42;-66;8
0.20_O;eduroam;82:8A:20:0F:32:C2;-85;36
0.20_O;eduroam;82:8A:20:0F:32:C2;-85;36
0.20_O;eduroam;7E:83:C2:70:21:C4;-90;1
0.20_O;eduroam;7E:83:C2:70:21:C4;-90;1
0.20_O;HFU Open;6A:D7:9A:38:9B:6C;-74;6
0.20_O;HFU Open;6A:D7:9A:38:9B:6C;-72;6
0.20_O;eduroam;82:8A:20:0A:F9:7F;-85;6
0.20_O;eduroam;82:8A:20:0A:F9:7F;-85;6
0.20_O;HFU Open;86:8A:20:0F:1C:62;-71;36
0.20_O;HFU Open;86:8A:20:0F:1C:62;-71;36
0.20_O;eduroam;82:8A:20:0F:32:C3;-89;11
0.20_O;eduroam;82:8A:20:0F:32:C3;-89;11
0.20_O;HFU Open;6A:D7:9A:38:9B:6D;-79;48
0.20_O;HFU Open;6A:D7:9A:38:9B:6D;-78;48
0.20_O;HFU Open;86:8A:20:0F:1C:63;-61;1
0.20_O;HFU Open;86:8A:20:0F:1C:63;-73;1
0.20_O;HFU Open;C2:FB:E4:C7:5E:D1;-58;6
0.20_O;HFU Open;C2:FB:E4:C7:5E:D1;-61;6
0.20_S;HFU Open;C2:FB:E4:C7:5F:07;-72;11
0.20_S;HFU Open;C2:FB:E4:C7:5F:07;-73;11
0.20_S;HFU Open;C2:FB:E4:C7:5F:07;-71;11
0.20_S;HFU Open;C2:FB:E4:80:84:22;-90;1
0.20_S;HFU Guest;B4:FB:E4:C8:5E:D1;-71;36
0.20_S;HFU Guest;B4:FB:E4:C8:5E:D1;-69;36
0.20_S;HFU Guest;B4:FB:E4:C8:5E:D1;-68;36
0.20_S;HFU Open;C2:FB:E4:C5:CE:42;-70;56
0.20_S;HFU Open;C2:FB:E4:C5:CE:42;-70;56
0.20_S;HFU Open;C2:FB:E4:C5:CE:42;-66;56
0.20_S;eduroam;BE:FB:E4:C7:5E:D1;-62;6
0.20_S;eduroam;BE:FB:E4:C7:5E:D1;-61;6
0.20_S;eduroam;BE:FB:E4:C7:5E:D1;-59;6
0.20_S;HFU Guest;B4:FB:E4:80:96:DA;-90;1
0.20_S;HFU Guest;B4:FB:E4:80:96:DA;-90;1
0.20_S;HFU Guest;B4:FB:E4:80:96:DA;-90;1
0.20_S;HFU Guest;B4:FB:E4:C8:5F:07;-84;36
0.20_S;HFU Guest;B4:FB:E4:C8:5F:07;-83;36
0.20_S;HFU Guest;B4:FB:E4:C8:5F:07;-83;36
0.20_S;eduroam;82:8A:20:0F:1C:63;-72;1
0.20_S;eduroam;82:8A:20:0F:1C:63;-72;1
0.20_S;eduroam;82:8A:20:0F:1C:63;-72;1
0.20_S;eduroam;BE:FB:E4:80:84:22;-89;1
0.20_S;eduroam;BE:FB:E4:80:84:22;-92;1
0.20_S;eduroam;BE:FB:E4:80:84:22;-92;1
0.20_S;eduroam;BE:FB:E4:C7:5F:07;-72;11
0.20_S;eduroam;BE:FB:E4:C7:5F:07;-73;11
0.20_S;eduroam;BE:FB:E4:C7:5F:07;-71;11
0.20_S;eduroam;BE:FB:E4:C5:CE:42;-70;56
0.20_S;eduroam;BE:FB:E4:C5:CE:42;-70;56
